,GEOID,population,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,eviction-rate,score,raw_score,percentage_vacant_housing_units,percent_college_educated,snaps_percentage,percent_poverty,rent_to_income_ratio,unemployment_rate
180,390070005002,1107.0,56.55,617.0,33229.0,52800.0,26.5,2.08,D,0.199,9.24657534246575,8.98876404494382,16.6666666666667,,16.8286737488339,8.9
181,390070005003,804.0,42.97,676.0,44044.0,72900.0,25.7,1.89,C,0.336,6.68316831683168,22.2868217054264,16.9761273209549,,13.4592680047225,8.9
182,390070005004,1246.0,42.73,588.0,22500.0,67500.0,44.4,0.46,D,0.140,5.00863557858376,6.18556701030928,17.6363636363636,,23.5733333333333,8.9
183,390070006011,615.0,73.17,641.0,31375.0,68800.0,24.8,0.58,F,0.075,33.0065359477124,0.0,34.1463414634146,,18.1290836653386,8.5
184,390070006012,586.0,46.74,612.0,29464.0,62400.0,23.5,4.03,F,0.072,25.0,3.84615384615385,39.0804597701149,,19.0198207982623,8.5
185,390070006013,1437.0,77.98,655.0,29438.0,65900.0,33.6,2.01,D,0.116,23.6694677871148,8.81294964028777,48.4403669724771,,21.3601467490998,8.5
186,390070006021,715.0,10.44,732.0,65179.0,137500.0,50.0,0.0,C,0.622,19.5928753180662,28.8235294117647,2.21518987341772,,10.7151076266896,5.0
187,390070006022,832.0,9.35,766.0,47639.0,80000.0,32.2,3.03,C,0.459,0.0,21.875,4.55635491606715,,12.9977539410987,5.0
188,390070006023,956.0,17.7,734.0,47708.0,98400.0,27.9,2.56,C,0.389,12.1212121212121,18.4767277856135,8.27586206896552,,15.4942567284313,5.0
189,390070006024,656.0,30.53,,22386.0,77900.0,27.4,1.72,D,0.167,5.58823529411765,13.0232558139535,35.5140186915888,,,5.0
190,390070006031,1220.0,26.27,736.0,57569.0,126500.0,24.7,2.94,C,0.537,9.98851894374283,21.9879518072289,15.7618213660245,,11.4228143618962,5.3
191,390070006032,1041.0,5.1,,65000.0,150000.0,,0.0,B,0.848,1.40105078809107,23.9179954441913,8.16326530612245,,,5.3
192,390070006033,2014.0,40.68,427.0,36667.0,85100.0,30.7,4.98,D,0.173,8.52534562211982,13.0615640599002,41.3098236775819,,11.585349224098,5.3
193,390070007011,1193.0,69.43,636.0,27135.0,78500.0,27.5,1.53,D,0.132,26.3665594855305,11.0972568578554,34.4978165938865,,23.6594803758983,23.9
194,390070007012,682.0,46.54,693.0,35885.0,39200.0,50.0,2.47,D,0.094,30.0,8.59375,60.36866359447,,18.5927267660582,23.9
195,390070007013,652.0,67.18,784.0,16509.0,41700.0,50.0,6.96,F,0.035,28.8321167883212,0.0,67.1794871794872,,32.3459930946756,23.9
196,390070007014,725.0,84.18,440.0,14219.0,75800.0,33.8,1.89,F,0.047,14.0043763676149,4.55373406193078,51.2064343163539,,35.9518953512905,23.9
197,390070007021,772.0,12.88,886.0,55083.0,98600.0,43.5,3.08,C,0.370,13.941018766756,15.9722222222222,17.6271186440678,,12.9186863460596,8.0
198,390070007022,922.0,12.75,579.0,55139.0,136600.0,42.3,0.0,C,0.544,7.40740740740741,13.7741046831956,12.0,,11.3603801302164,8.0
199,390070007023,818.0,20.51,769.0,50192.0,148200.0,50.0,2.33,C,0.550,17.8947368421053,21.3913043478261,11.2179487179487,,17.0465412814791,8.0
200,390070007031,913.0,56.82,673.0,44539.0,87400.0,25.2,0.0,D,0.234,20.0445434298441,6.71506352087114,42.3398328690808,,14.980129773906,15.5
201,390070007032,840.0,44.14,659.0,21083.0,36400.0,50.0,9.01,D,0.195,10.7238605898123,4.88888888888889,50.1501501501502,,27.8897690082057,15.5
202,390070007033,990.0,66.01,613.0,21383.0,43000.0,34.5,1.58,D,0.109,6.56167979002625,3.64238410596026,53.9325842696629,,30.0799700696815,15.5
203,390070007034,853.0,46.61,683.0,13571.0,56500.0,50.0,5.14,F,0.070,14.4766146993318,4.93197278911565,54.1666666666667,,47.1299093655589,15.5
204,390070007041,1462.0,77.99,456.0,12832.0,43100.0,31.6,2.01,F,0.053,14.6938775510204,3.6480686695279,51.03668261563,,36.7518703241895,8.8
205,390070007042,871.0,75.62,595.0,19246.0,104200.0,46.9,1.21,D,0.104,15.1832460732984,6.91699604743083,44.1358024691358,,28.4942325678063,8.8
206,390070007043,872.0,11.31,838.0,38452.0,93300.0,50.0,1.49,C,0.570,7.44186046511628,30.1943198804185,10.8040201005025,,17.0706335171122,8.8
207,390070007044,1054.0,9.77,942.0,60383.0,119200.0,37.1,0.0,B,0.724,2.28215767634855,18.0246913580247,2.76008492569002,,16.7331864928871,8.8
208,390070008011,1082.0,52.41,595.0,28667.0,130400.0,50.0,1.78,D,0.180,17.6643768400393,16.4402173913043,29.5180722891566,,22.1020685805979,5.9
209,390070008012,768.0,24.76,727.0,39954.0,90700.0,23.4,1.56,C,0.387,2.45901639344262,7.60667903525046,10.6583072100313,,15.1073734795014,5.9
210,390070008021,1230.0,39.17,499.0,29479.0,90400.0,45.0,13.29,D,0.203,9.9437148217636,9.54248366013072,27.2916666666667,,17.6668136639642,6.7
211,390070008022,755.0,16.43,,44013.0,64900.0,,7.69,D,0.286,12.0098039215686,13.3846153846154,16.7130919220056,,,6.7
212,390070008023,363.0,34.08,,,89200.0,,4.0,D,0.269,20.4444444444444,17.8403755868545,9.49720670391061,,,6.7
213,390070008024,1404.0,2.61,,56477.0,176500.0,,0.0,B,0.800,0.0,30.9670781893004,3.1657355679702,,,6.7
214,390070008025,1724.0,39.23,905.0,43517.0,80000.0,29.7,1.22,C,0.423,3.41614906832298,7.70609318996416,12.540192926045,,16.0764758600087,6.7
215,390070009001,829.0,15.54,637.0,49375.0,121200.0,43.8,2.99,C,0.360,17.8970917225951,16.4725457570715,10.5571847507331,,12.8081012658228,3.8
216,390070009002,722.0,47.77,605.0,43250.0,88900.0,37.0,3.06,D,0.252,0.0,4.62962962962963,13.3928571428571,,11.6254335260116,3.8
217,390070009003,613.0,51.53,582.0,34306.0,80400.0,50.0,1.46,D,0.156,9.48616600790514,5.0125313283208,37.117903930131,,16.6151693581298,3.8
218,390070009004,960.0,28.79,581.0,39034.0,117300.0,29.7,1.12,C,0.430,6.49038461538462,13.1377551020408,5.65552699228792,,15.0330481119024,3.8
219,390070009005,1378.0,12.98,827.0,50071.0,113300.0,18.6,1.77,C,0.461,12.1725731895223,9.66576332429991,5.43859649122807,,17.2794631623095,3.8
220,390070010011,1297.0,15.6,,53750.0,146700.0,,3.03,B,0.762,2.53411306042885,14.431934493347,6.6,,,9.7
221,390070010012,976.0,29.44,776.0,48158.0,93300.0,25.3,3.0,C,0.383,21.8142548596112,12.8349788434415,11.3888888888889,,13.9789858382823,9.7
222,390070010013,1203.0,9.37,,42837.0,126200.0,,1.69,C,0.517,20.5882352941176,14.9938042131351,8.71459694989107,,,9.7
223,390070010014,1955.0,5.38,,62941.0,136200.0,42.8,0.0,B,0.763,5.44412607449857,24.7000705716302,7.43589743589744,,,9.7
224,390070010021,1034.0,4.4,,86094.0,202400.0,,9.09,A,0.915,6.38766519823788,20.0,3.62694300518135,,,5.0
225,390070010022,931.0,4.57,,61173.0,156000.0,,0.0,B,0.836,12.0535714285714,26.3906856403622,1.26903553299492,,,5.0
226,390070010023,1365.0,20.44,531.0,35431.0,136800.0,50.0,1.57,D,0.204,16.9544740973312,11.2024665981501,10.3174603174603,,16.2569501284186,5.0
227,390070011011,1053.0,8.96,833.0,52143.0,176200.0,35.9,0.0,C,0.589,8.51528384279476,18.7817258883249,10.6965174129353,,,7.7
228,390070011012,996.0,21.28,1028.0,70208.0,140900.0,29.4,0.0,B,0.688,3.83631713554987,17.5840978593272,21.2765957446809,,12.0840929808569,7.7
229,390070011021,2084.0,39.53,639.0,50563.0,148000.0,23.6,1.77,C,0.428,5.2434456928839,13.8942001274697,16.7325428194993,,11.2730652848921,5.6
230,390070011022,952.0,14.52,538.0,56633.0,121200.0,12.3,3.13,C,0.586,0.0,23.5015772870662,3.49462365591398,,9.00535023749404,5.6
231,390070011023,1597.0,16.51,,50500.0,92500.0,40.2,4.71,C,0.331,10.6741573033708,10.4598737601443,19.6540880503145,,12.9742574257426,5.6
232,390070011024,1265.0,34.26,665.0,50923.0,107700.0,18.3,0.85,C,0.502,6.957928802589,12.8409090909091,10.4347826086957,,12.3716198967068,5.6
233,390070012001,1075.0,4.07,,51250.0,157800.0,,0.0,B,0.845,0.0,22.6006191950464,3.21199143468951,,,6.4
234,390070012002,1732.0,12.35,913.0,50214.0,102600.0,22.1,1.69,C,0.568,0.0,9.71786833855799,27.3279352226721,,14.8404827338989,6.4
235,390070012003,879.0,10.29,,41838.0,132400.0,,0.0,C,0.630,7.72626931567329,19.5190947666195,12.4401913875598,,,6.4
236,390070012004,918.0,6.37,,50060.0,110000.0,,1.54,C,0.516,14.5336225596529,6.25978090766823,2.77008310249307,,,6.4
237,390070012005,1646.0,16.4,805.0,48281.0,126000.0,,1.02,C,0.477,20.8510638297872,3.83597883597884,6.98924731182796,,11.0851059422961,6.4
238,390070012006,1288.0,0.0,,56660.0,134100.0,,0.0,B,0.718,27.7777777777778,16.6862514688602,3.03030303030303,,,6.4
239,390070013011,757.0,15.44,585.0,60893.0,112900.0,50.0,2.17,C,0.402,19.3460490463215,21.2301587301587,8.07017543859649,,6.24702346739362,5.2
240,390070013012,865.0,15.22,531.0,65909.0,123800.0,14.8,0.0,C,0.520,11.2956810631229,21.3517665130568,5.16304347826087,,6.02649107102217,5.2
241,390070013013,987.0,21.81,760.0,51012.0,104900.0,38.3,6.41,C,0.405,24.6478873239437,17.4966352624495,14.018691588785,,12.9381322041872,5.2
242,390070013014,902.0,10.35,821.0,38315.0,,14.5,0.0,D,0.252,21.5811965811966,2.63157894736842,30.2452316076294,,20.7020749053895,5.2
243,390070013021,836.0,40.75,422.0,19615.0,66200.0,38.6,2.47,D,0.124,6.52631578947368,9.50819672131147,43.5,,22.2074942645934,4.5
244,390070013022,1369.0,29.1,459.0,24570.0,79500.0,35.8,0.55,D,0.137,2.90519877675841,16.3218390804598,41.4364640883978,,18.3638583638584,4.5
245,390070013023,1827.0,4.99,1037.0,39792.0,102400.0,38.9,2.22,C,0.585,4.59770114942529,4.0,24.0963855421687,,19.059107358263,4.5
246,390070014001,1906.0,2.45,,56742.0,164400.0,,0.0,B,0.669,8.93470790378007,5.64440263405456,9.81132075471698,,,3.1
247,390070014002,1172.0,23.05,763.0,31000.0,110700.0,30.0,2.96,C,0.540,4.14201183431953,8.78712871287129,12.3456790123457,,21.7548387096774,3.1
248,390070014003,1580.0,27.69,448.0,45577.0,104500.0,23.8,1.83,D,0.200,19.3832599118943,19.1313340227508,26.6932270916335,,9.13618711192048,3.1
249,390070014004,1825.0,31.75,693.0,41964.0,125000.0,23.5,2.2,C,0.407,1.31771595900439,8.31168831168831,14.9851632047478,,15.8135544752645,3.1
250,390070014005,1529.0,16.7,,35066.0,153100.0,38.3,1.86,C,0.465,12.9757785467128,12.9300118623962,13.9165009940358,,14.3728968231335,3.1
251,390079900000,0.0,0.0,,,,,0.0,,,,,,,,
252,390099726001,756.0,36.49,745.0,35096.0,80500.0,50.0,0.0,D,0.115,16.6204986149584,9.24024640657084,32.6315789473684,,15.3179849555505,6.7
253,390099726002,956.0,37.17,676.0,42500.0,81300.0,50.0,3.45,D,0.271,10.3626943005181,3.035413153457,41.7763157894737,,15.1058823529412,6.7
254,390099726003,758.0,39.01,654.0,26742.0,47000.0,31.1,4.0,D,0.162,10.9034267912773,2.82258064516129,45.0354609929078,,21.8532645277092,6.7
255,390099726004,614.0,41.7,656.0,22604.0,53000.0,49.0,4.55,F,0.066,16.5680473372781,14.0,34.8178137651822,,25.9069191293576,6.7
256,390099726005,1327.0,24.0,666.0,39803.0,74700.0,28.3,2.99,D,0.223,10.5263157894737,21.9565217391304,19.5789473684211,,16.0389920357762,6.7
257,390099727001,733.0,63.92,501.0,30435.0,91100.0,24.9,1.03,F,0.074,36.6013071895425,3.73134328358209,59.7938144329897,,11.8679152291769,16.2
258,390099727002,1598.0,43.83,665.0,35882.0,61700.0,22.4,0.92,D,0.150,16.015132408575,10.4882459312839,28.4810126582279,,15.0158854021515,16.2
259,390099727003,841.0,32.53,669.0,40227.0,82500.0,50.0,2.87,D,0.256,16.9642857142857,14.3081761006289,33.0645161290323,,14.5275561190245,16.2
260,390099727004,802.0,37.54,617.0,44688.0,81100.0,30.8,0.0,D,0.204,7.16332378223496,7.7319587628866,24.2524916943522,,12.406015037594,16.2
261,390099728001,1170.0,40.74,568.0,18063.0,129200.0,49.7,1.09,D,0.212,11.1842105263158,7.09134615384615,36.5432098765432,,30.9583125726624,4.9
262,390099728002,1009.0,79.9,690.0,14844.0,75800.0,38.3,2.68,D,0.179,9.95475113122172,11.2612612612613,41.7085427135678,,46.4834276475344,4.9
263,390099728003,2238.0,29.65,617.0,35526.0,76000.0,31.8,0.76,D,0.186,18.4115523465704,7.32860520094563,34.070796460177,,17.0241513257896,4.9
264,390099729001,1308.0,32.8,913.0,52202.0,115600.0,26.0,1.01,B,0.791,0.0,43.0131004366812,21.272365805169,,16.5740776215471,4.8
265,390099729002,1727.0,76.39,690.0,20536.0,72500.0,31.6,1.28,D,0.227,19.7647058823529,23.2965009208103,47.2140762463343,,29.9766264121543,4.8
266,390099729003,1446.0,37.16,736.0,50208.0,165000.0,27.4,0.69,C,0.546,12.4293785310734,37.1918542336549,16.6095890410959,,13.8384321223709,4.8
267,390099729004,999.0,70.0,722.0,23419.0,143800.0,38.2,1.54,C,0.610,0.0,58.0448065173116,25.4901960784314,,29.6169776677057,4.8
268,390099730001,772.0,27.48,722.0,81985.0,195100.0,29.8,0.0,B,0.845,1.50375939849624,76.271186440678,4.32569974554707,,7.8014270903214,5.3
269,390099730002,1095.0,56.53,760.0,21321.0,111100.0,46.2,0.0,C,0.534,9.61538461538462,67.2514619883041,4.55927051671733,,34.7263261573097,5.3
270,390099730003,817.0,67.65,701.0,16278.0,165400.0,50.0,0.0,C,0.613,7.11009174311927,69.9421965317919,9.38271604938272,,32.4364172502764,5.3
271,390099730004,1053.0,36.55,1280.0,63448.0,178800.0,26.7,0.0,B,0.851,13.3980582524272,82.8182941903585,2.69058295964126,,17.7594250409784,5.3
272,390099731011,1492.0,95.53,649.0,11696.0,85000.0,50.0,0.0,D,0.252,15.0,45.0,11.5294117647059,,52.4281805745554,12.6
273,390099731012,3009.0,98.4,736.0,8873.0,,50.0,0.0,C,0.520,12.5874125874126,28.125,13.2,,83.5793981742364,12.6
274,390099732001,1542.0,29.01,643.0,43958.0,147900.0,41.9,0.0,C,0.342,5.86466165413534,39.3826005612722,23.3788395904437,,13.1580144683562,8.4
275,390099732002,1147.0,42.44,730.0,33917.0,100800.0,26.7,1.24,C,0.391,12.9194630872483,21.4611872146119,22.5672877846791,,20.9452486953445,8.4
276,390099732003,833.0,22.35,740.0,53828.0,146500.0,21.0,0.0,B,0.735,9.82367758186398,51.5151515151515,0.0,,13.8886824700899,8.4
277,390099732004,1459.0,100.0,813.0,9083.0,,50.0,0.57,B,0.737,30.1480484522207,41.5472779369628,34.4894026974952,,85.742596058571,8.4
278,390099733001,1374.0,49.7,699.0,56346.0,199100.0,28.8,0.0,B,0.720,16.1451814768461,60.4272634791455,7.01492537313433,,13.8217442231924,2.1
279,390099733002,1573.0,43.36,672.0,34583.0,162300.0,50.0,0.0,C,0.630,20.9944751381215,54.8577036310108,9.79020979020979,,21.1317699447706,2.1
280,390099733003,840.0,24.85,699.0,72250.0,199300.0,50.0,0.0,B,0.673,9.76253298153034,67.9595278246206,8.47953216374269,,9.93217993079585,2.1
281,390099734001,1268.0,31.05,474.0,37417.0,151400.0,29.9,0.42,D,0.302,0.0,35.1832460732984,28.3809523809524,,11.9945479327578,12.8
282,390099734002,860.0,25.96,713.0,24000.0,112500.0,40.0,1.04,C,0.473,7.34177215189873,25.8012820512821,31.1475409836066,,28.95,12.8
283,390099734003,1499.0,42.6,648.0,27328.0,48900.0,37.5,0.0,D,0.137,16.9836956521739,11.6781157998037,32.61231281198,,19.672131147541,12.8
284,390099735001,1021.0,23.05,590.0,46779.0,153800.0,22.2,0.0,D,0.202,6.8452380952381,22.9020979020979,17.8438661710037,,11.2871160135958,5.2
285,390099735002,1063.0,20.21,581.0,53375.0,104800.0,20.0,4.2,C,0.493,3.65384615384615,30.2191464821223,16.4583333333333,,8.58829039812646,5.2
286,390099735003,1594.0,16.67,541.0,45192.0,105400.0,28.4,0.94,C,0.422,5.31645569620253,29.1909924937448,12.0689655172414,,12.8518321826872,5.2
287,390099736001,1535.0,20.03,915.0,46319.0,94600.0,19.5,0.7,C,0.521,5.46282245827011,16.0401002506266,13.3004926108374,,11.9691703188756,8.9
288,390099736002,934.0,14.16,644.0,47826.0,110700.0,19.4,0.0,C,0.441,9.2156862745098,14.9668874172185,13.013698630137,,,8.9
289,390099736003,1109.0,18.91,754.0,33636.0,99000.0,43.9,0.0,D,0.250,16.9014084507042,6.12244897959184,37.3056994818653,,16.5180164109882,8.9
290,390099737001,1039.0,18.45,663.0,34239.0,106900.0,31.2,0.69,C,0.533,16.6167664670659,23.8341968911917,8.92857142857143,,20.7833172697801,5.2
291,390099737002,1535.0,15.41,536.0,38875.0,149600.0,21.3,0.0,D,0.301,11.8827160493827,22.0791168353266,16.1120840630473,,13.4585209003215,5.2
292,390099737003,1229.0,18.02,694.0,50523.0,105800.0,24.1,0.74,C,0.411,8.0,20.7692307692308,18.4210526315789,,12.9208479306454,5.2
293,390099738001,904.0,11.72,,31635.0,155600.0,,1.4,C,0.511,7.53880266075388,24.6458923512748,19.4513715710723,,,10.1
294,390099738002,1312.0,42.11,675.0,40096.0,131600.0,36.4,0.0,C,0.421,10.0378787878788,18.836291913215,26.5263157894737,,14.9640861931365,10.1
295,390099738003,1310.0,28.06,792.0,46977.0,201600.0,23.3,2.36,C,0.499,12.984496124031,23.1914893617021,15.8129175946548,,15.3777380420206,10.1
296,390099738004,1500.0,27.39,629.0,44453.0,107400.0,24.4,0.55,C,0.509,5.47337278106509,16.5232358003442,9.38967136150235,,12.9575056801566,10.1
297,390099739011,2325.0,83.33,839.0,,,50.0,0.0,B,0.794,16.0,62.5,0.0,,,13.1
298,390099739012,4300.0,99.31,869.0,5154.0,,50.0,0.0,B,0.866,11.8421052631579,67.4094707520891,1.72117039586919,,193.247962747381,13.1
299,390099739021,3349.0,88.52,794.0,12000.0,167700.0,50.0,0.09,B,0.811,11.9804400977995,69.6095076400679,12.2222222222222,,62.9,6.9
300,390110401001,1397.0,12.86,724.0,58152.0,159700.0,18.0,0.0,B,0.661,3.16205533596838,9.3210586881473,11.0204081632653,,8.62567065621131,4.2
301,390110401002,1014.0,22.94,786.0,51250.0,129100.0,15.8,3.45,C,0.562,5.93607305936073,14.5588235294118,4.48877805486284,,14.7278048780488,4.2
302,390110401003,852.0,20.12,933.0,55670.0,96300.0,24.5,2.0,C,0.492,7.12328767123288,15.9203980099502,2.4024024024024,,11.8555775103287,4.2
303,390110401004,753.0,12.0,,46875.0,114000.0,,0.0,C,0.534,0.0,26.5486725663717,3.0,,,4.2
304,390110402001,615.0,39.29,569.0,34276.0,45000.0,50.0,6.1,D,0.243,6.35451505016722,13.0434782608696,37.1428571428571,,17.399929980161,4.8
305,390110402002,484.0,28.06,525.0,29375.0,77500.0,50.0,1.12,C,0.408,0.0,11.2094395280236,12.2529644268775,,17.8927659574468,4.8
306,390110402003,1652.0,32.97,676.0,49453.0,122100.0,43.1,0.75,C,0.539,4.27728613569322,13.8622493461203,11.2480739599384,,13.2489434412472,4.8
307,390110402004,1683.0,12.54,839.0,63704.0,166300.0,30.1,0.0,B,0.830,1.5025041736227,12.5628140703518,7.6271186440678,,11.3211101343715,4.8
308,390110403001,479.0,49.5,521.0,40595.0,72000.0,18.3,1.4,D,0.164,29.616724738676,17.7018633540373,8.91089108910891,,14.041138071191,5.0
309,390110403002,644.0,56.77,496.0,36250.0,85500.0,24.5,0.0,D,0.230,5.90062111801242,16.3223140495868,22.7722772277228,,12.7448275862069,5.0
310,390110403003,2609.0,38.24,572.0,38475.0,84800.0,21.1,3.36,D,0.245,7.57281553398058,10.8298171589311,19.8529411764706,,12.3508771929825,5.0
311,390110404001,1223.0,9.55,538.0,58875.0,123400.0,36.3,0.68,C,0.528,2.39410681399632,9.61737331954498,0.0,,8.64203821656051,1.0
312,390110404002,1786.0,12.98,487.0,77566.0,153500.0,22.2,3.73,B,0.846,7.3202614379085,29.91318074191,2.11565585331453,,5.86339375499575,1.0
313,390110404003,875.0,25.0,667.0,51574.0,126300.0,17.4,0.79,C,0.619,0.0,40.0621118012422,6.55339805825243,,12.0293170977624,1.0
314,390110404004,1098.0,38.61,583.0,51083.0,92800.0,16.2,3.13,D,0.263,0.0,15.8640226628895,7.15835140997831,,12.1684317679071,1.0
315,390110404005,1300.0,46.57,607.0,44458.0,113900.0,21.3,1.64,D,0.306,6.81159420289855,8.41013824884793,11.7252931323283,,13.3609249179,1.0
316,390110405001,1378.0,8.68,658.0,70691.0,174500.0,19.8,0.0,B,0.708,10.5782792665726,22.2611744084137,2.20820189274448,,9.47221004088215,2.7
317,390110405002,922.0,16.29,710.0,53636.0,162700.0,23.7,7.89,C,0.562,9.4147582697201,12.4242424242424,8.14606741573034,,10.8956670892684,2.7
318,390110405003,1000.0,20.27,785.0,80278.0,153700.0,19.0,0.0,B,0.728,2.88713910761155,11.7469879518072,4.86486486486486,,7.98226164079823,2.7
319,390110405004,1524.0,12.41,575.0,78125.0,188700.0,21.4,3.7,B,0.850,0.0,21.875,7.26950354609929,,7.12704,2.7
320,390110406001,523.0,48.39,591.0,36058.0,90500.0,26.1,4.32,D,0.229,21.6292134831461,14.3266475644699,17.5627240143369,,14.6097953297465,4.7
321,390110406002,712.0,44.44,797.0,28750.0,74400.0,47.8,3.33,D,0.131,13.1367292225201,1.63170163170163,27.4691358024691,,23.0817391304348,4.7
322,390110406003,1441.0,27.81,655.0,43403.0,94700.0,27.6,4.49,D,0.314,7.80984719864177,6.18357487922705,40.6998158379374,,11.2250305278437,4.7
323,390110406004,887.0,12.87,,83026.0,208300.0,10.4,0.0,B,0.867,0.0,16.5454545454545,4.41176470588235,,,4.7
324,390110409001,1547.0,8.15,802.0,62083.0,202200.0,31.5,0.0,B,0.862,5.91054313099042,29.4549266247379,0.67911714770798,,11.6167066668814,1.5
325,390110409002,888.0,36.11,501.0,60833.0,150900.0,24.4,0.82,C,0.585,0.0,21.3008130081301,2.77777777777778,,8.40333371689708,1.5
326,390110409003,1316.0,17.0,600.0,54458.0,146900.0,20.0,1.64,B,0.795,0.0,28.0334728033473,3.79746835443038,,11.0837709794704,1.5
327,390110410001,1672.0,11.76,850.0,103750.0,242200.0,16.8,2.56,B,0.902,0.0,32.9353233830846,2.46679316888046,,7.77253012048193,1.5
328,390110410002,977.0,16.46,788.0,60787.0,149600.0,19.6,1.67,B,0.815,1.25,29.5489891135303,2.0253164556962,,11.6077450770724,1.5
329,390110410003,1024.0,27.55,611.0,58125.0,158500.0,19.0,0.0,B,0.741,5.54216867469879,19.2307692307692,0.0,,10.7561290322581,1.5
330,390110411001,1039.0,29.58,690.0,61125.0,122000.0,20.1,0.71,B,0.683,2.12765957446809,25.6521739130435,5.37897310513447,,10.640490797546,5.1
331,390110411002,1056.0,6.17,731.0,81205.0,153100.0,16.3,0.0,B,0.827,3.34128878281623,24.4125326370757,1.23456790123457,,8.58567822178437,5.1
332,390110411003,1020.0,14.45,483.0,61424.0,148400.0,20.4,0.0,C,0.592,10.9958506224066,7.38255033557047,1.86480186480186,,,5.1
333,390110411004,1119.0,28.04,800.0,72578.0,121800.0,14.4,0.0,C,0.646,3.58306188925081,9.07504363001745,16.5540540540541,,,5.1
