GEOID,unemployment_rate
390630011003,5.3
390630011004,5.3
390630012001,1.5
390630012002,1.5
390630012003,1.5
390630012004,1.5
390630012005,1.5
390630013001,5.2
390630013002,5.2
390630013003,5.2
390630013004,5.2
390630013005,5.2
390650001001,10.7
390650001002,10.7
390650001003,10.7
390650002001,11.6
390650002002,11.6
390650002003,11.6
390650002004,11.6
390650002005,11.6
390650003001,3.3
390650003002,3.3
390650003003,3.3
390650004001,5.4
390650004002,5.4
390650004003,5.4
390650004004,5.4
390650004005,5.4
390650005001,6.6
390650005002,6.6
390650005003,6.6
390650005004,6.6
390650006001,14.6
390650006002,14.6
390650006003,14.6
390650006004,14.6
390650007001,4.8
390650007002,4.8
390650007003,4.8
390650007004,4.8
390679756001,3.8
390679756002,3.8
390679756003,3.8
390679756004,3.8
390679757001,5.2
390679757002,5.2
390679757003,5.2
390679757004,5.2
390679758001,1.7
390679758002,1.7
390679759001,2.9
390679759002,2.9
390679759003,2.9
390679760001,6.8
390679760002,6.8
390679760003,6.8
390679760004,6.8
390690001001,3.5
390690001002,3.5
390690001003,3.5
390690001004,3.5
390690002001,1.5
390690002002,1.5
390690002003,1.5
390690003001,3.7
390690003002,3.7
390690003003,3.7
390690003004,3.7
390690003005,3.7
390690004001,10.3
390690004002,10.3
390690004003,10.3
390690005001,6.3
390690005002,6.3
390690005003,6.3
390690005004,6.3
390690006001,7.0
390690006002,7.0
390690006003,7.0
390690006004,7.0
390690007001,2.8
390690007002,2.8
390690007003,2.8
390690007004,2.8
390719544001,9.9
390719544002,9.9
390719544003,9.9
390719544004,9.9
390719545001,16.8
390719545002,16.8
390719545003,16.8
390719545004,16.8
390719546001,7.0
390719546002,7.0
390719546003,7.0
390719546004,7.0
390719547001,5.1
390719547002,5.1
390719547003,5.1
390719547004,5.1
390719548001,9.5
390719548002,9.5
390719548003,9.5
390719548004,9.5
390719549001,7.1
390719549002,7.1
390719549003,7.1
390719549004,7.1
390719550001,12.7
390719550002,12.7
390719550003,12.7
390719551001,7.7
390719551002,7.7
390719551003,7.7
390719551004,7.7
390719552001,10.1
390719552002,10.1
390719552003,10.1
390719552004,10.1
390739649001,6.9
390739649002,6.9
390739649003,6.9
390739650001,8.9
390739650002,8.9
390739650003,8.9
390739651001,6.9
390739651002,6.9
390739651003,6.9
390739652001,6.2
390739652002,6.2
390739652003,6.2
390739652004,6.2
390739653001,5.8
390739653002,5.8
390739653003,5.8
390739653004,5.8
390739654001,14.9
390739654002,14.9
390739654003,14.9
390739654004,14.9
390739655001,10.2
390739655002,10.2
390759763011,1.6
390759763012,1.6
390759763021,1.2
390759763022,1.2
390759763023,1.2
390759764001,2.7
390759764002,2.7
390759764003,2.7
390759764004,2.7
390759765001,4.5
390759765002,4.5
390759765003,4.5
390759766001,9.6
390759766002,9.6
390759766003,9.6
390759767001,7.3
390759767002,7.3
390759767003,7.3
390759767004,7.3
390759768011,0.6
390759768012,0.6
390759768021,0.6
390759768022,0.6
390779154001,3.9
390779154002,3.9
390779154003,3.9
390779155001,3.0
390779155002,3.0
390779155003,3.0
390779155004,3.0
390779156001,5.5
390779156002,5.5
390779156003,5.5
390779156004,5.5
390779157001,8.1
390779157002,8.1
390779157003,8.1
390779157004,8.1
390779158001,10.8
390779158002,10.8
390779158003,10.8
390779158004,10.8
390779159001,3.4
390779159002,3.4
390779159003,3.4
390779160001,6.5
390779160002,6.5
390779160003,6.5
390779160004,6.5
390779161001,5.9
390779161002,5.9
390779161003,5.9
390779162001,9.3
390779162002,9.3
390779162003,9.3
390779162004,9.3
390779163001,8.1
390779163002,8.1
390779163003,8.1
390779163004,8.1
390779164001,6.4
390779164002,6.4
390779164003,6.4
390779164004,6.4
390779165001,5.5
390779165002,5.5
390779165003,5.5
390779166001,6.7
390779166002,6.7
390779166003,6.7
390779166004,6.7
390799572001,11.8
390799572002,11.8
390799572003,11.8
390799572004,11.8
390799572005,11.8
390799573001,11.4
390799573002,11.4
390799573003,11.4
390799574001,8.7
390799574002,8.7
390799574003,8.7
390799574004,8.7
390799575001,3.2
390799575002,3.2
390799575003,3.2
390799575004,3.2
390799575005,3.2
390799575006,3.2
390799576001,11.4
390799576002,11.4
390799576003,11.4
390799577001,12.8
390799577002,12.8
390799577003,12.8
390799577004,12.8
390799577005,12.8
390799578001,9.2
390799578002,9.2
390799578003,9.2
390799578004,9.2
390810002001,6.2
390810002002,6.2
390810004001,11.7
390810004002,11.7
390810004003,11.7
390810006001,7.0
390810006002,7.0
390810008001,23.6
390810008002,23.6
390810010001,3.7
390810010002,3.7
390810010003,3.7
390810012001,10.1
390810012002,10.1
390810012003,10.1
390810012004,10.1
390810013001,16.1
390810013002,16.1
390810014001,11.7
390810014002,11.7
390810014003,11.7
390810014004,11.7
390810017001,15.6
390810017002,15.6
390810110001,7.3
390810110002,7.3
390810111001,5.9
390810111002,5.9
390810111003,5.9
390810112001,10.9
390810112002,10.9
390810112003,10.9
390810113001,9.5
390810113002,9.5
390810113003,9.5
390810114011,8.0
390810114012,8.0
390810114013,8.0
390810114014,8.0
390810114021,8.2
390810114022,8.2
390810114023,8.2
390810114024,8.2
390810115001,7.2
390810115002,7.2
390810115003,7.2
390810115004,7.2
390810117001,6.9
390810117002,6.9
390810117003,6.9
390810117004,6.9
390810118001,3.9
390810118002,3.9
390810118003,3.9
390810119001,10.0
390810119002,10.0
390810119003,10.0
390810119004,10.0
390810120001,4.4
390810120002,4.4
390810121001,4.2
390810121002,4.2
390810121003,4.2
390810122001,12.2
390810122002,12.2
390810123001,5.1
390810123002,5.1
390830067001,6.1
390830067002,6.1
390830067003,6.1
390830067004,6.1
390830068011,3.6
390830068012,3.6
390830068013,3.6
390830068021,1.3
390830068022,1.3
390830068023,1.3
390830069001,6.4
390830069002,6.4
390830069003,6.4
390830069004,6.4
390830069005,6.4
390830070001,7.1
390830070002,7.1
390830070003,7.1
390830071001,11.4
390830071002,11.4
390830071003,11.4
390830071004,11.4
390830072001,7.3
390830072002,7.3
390830072003,7.3
390830072004,7.3
390830072005,7.3
390830073001,4.8
390830073002,4.8
390830073003,4.8
390830073004,4.8
390830074001,4.0
390830074002,4.0
390830074003,4.0
390830075001,4.0
390830075002,4.0
390830075003,4.0
390830075004,4.0
390830076001,8.3
390830076002,8.3
390830076003,8.3
390830076004,8.3
390830077001,2.1
390830077002,2.1
390830077003,2.1
390830077004,2.1
390852001001,5.9
390852002001,9.4
390852002002,9.4
390852003001,4.0
390852003002,4.0
390852003003,4.0
390852004001,6.2
390852004002,6.2
390852005001,6.6
390852005002,6.6
390852006001,3.4
390852006002,3.4
390852007001,5.0
390852007002,5.0
390852008001,5.6
390852008002,5.6
390852009001,6.1
390852009002,6.1
390852010001,4.3
390852010002,4.3
390852010003,4.3
390852010004,4.3
390852011001,5.4
390852011002,5.4
390852011003,5.4
390852012001,3.0
390852012002,3.0
390852012003,3.0
390852012004,3.0
390852013001,6.9
390852013002,6.9
390852013003,6.9
390852014001,5.2
390852014002,5.2
390852015001,2.1
390852015002,2.1
390852016001,2.7
390852016002,2.7
390852017001,2.0
390852017002,2.0
390852017003,2.0
390852018001,4.4
390852018002,4.4
390852019001,3.8
390852020001,5.1
390852020002,5.1
390852020003,5.1
390852020004,5.1
390852021001,5.1
390852021002,5.1
390852024001,6.5
390852024002,6.5
390852025001,3.6
390852025002,3.6
390852025003,3.6
390852026001,5.2
390852026002,5.2
390852027001,4.8
390852027002,4.8
390852027003,4.8
390852027004,4.8
390852028001,5.0
390852028002,5.0
390852028003,5.0
390852028004,5.0
390852029001,3.0
390852029002,3.0
390852029003,3.0
390852029004,3.0
390852029005,3.0
390852030001,0.8
390852030002,0.8
390852030003,0.8
390852030004,0.8
390852032001,3.4
390852032002,3.4
390852032003,3.4
390852034001,7.5
390852034002,7.5
390852035001,3.5
390852035002,3.5
390852035003,3.5
390852035004,3.5
390852037001,2.5
390852037002,2.5
390852037003,2.5
390852040001,12.0
390852040002,12.0
390852040003,12.0
390852040004,12.0
390852042001,14.2
390852042002,14.2
390852042003,14.2
390852042004,14.2
390852043011,4.3
390852043021,3.2
390852043022,3.2
390852043023,3.2
390852044001,2.5
390852044002,2.5
390852044003,2.5
390852045001,10.3
390852045002,10.3
390852045003,10.3
390852047001,8.1
390852047002,8.1
390852047003,8.1
390852048001,7.0
390852048002,7.0
390852048003,7.0
390852049001,6.8
390852049002,6.8
390852049003,6.8
390852050011,2.9
390852050012,2.9
390852050013,2.9
390852050021,3.2
390852050022,3.2
390852050023,3.2
390852050024,3.2
390852051001,2.6
390852051002,2.6
390852052001,0.5
390852052002,0.5
390852053001,2.5
390852053002,2.5
390852054001,4.9
390852057011,10.2
390852057012,10.2
390852057013,10.2
390852057014,10.2
390852057021,4.5
390852057022,4.5
390852058001,4.5
390852059001,4.6
390852060001,4.9
390852060002,4.9
390852060003,4.9
390852061001,4.1
390852062001,7.5
390852063001,7.7
390852063002,7.7
390852063003,7.7
390852063004,7.7
390852064001,4.4
390852064002,4.4
390852064003,4.4
390852064004,4.4
390852065001,3.8
390852065002,3.8
390852066001,9.4
390852066002,9.4
390852066003,9.4
390852066004,9.4
390859900000,
390870501001,6.3
390870501002,6.3
390870501003,6.3
390870502001,6.3
390870502002,6.3
390870502003,6.3
390870503001,7.3
390870503002,7.3
390870503003,7.3
390870504001,8.2
390870504002,8.2
390870504003,8.2
390870504004,8.2
390870505001,5.8
390870505002,5.8
390870505003,5.8
390870505004,5.8
390870505005,5.8
390870506001,9.2
390870506002,9.2
390870507001,12.6
390870507002,12.6
390870507003,12.6
390870508001,6.6
390870508002,6.6
390870508003,6.6
390870509001,8.8
390870509002,8.8
390870510011,5.9
390870510012,5.9
390870510013,5.9
390870510014,5.9
390870510021,14.5
390870510022,14.5
390870510023,14.5
390870511001,7.4
390870511002,7.4
390870511003,7.4
390870511004,7.4
390870511005,7.4
390870511006,7.4
390870512001,3.2
390870512002,3.2
390870512003,3.2
390870512004,3.2
390870512005,3.2
390870512006,3.2
390870513001,3.3
390870513002,3.3
390870513003,3.3
390870514011,9.3
390870514012,9.3
390870514013,9.3
390870514014,9.3
390870514021,8.3
390870514022,8.3
390870514023,8.3
390897507001,12.8
390897507002,12.8
390897507003,12.8
390897507004,12.8
390897510001,11.6
390897510002,11.6
390897513001,8.3
390897513002,8.3
390897513003,8.3
390897513004,8.3
390897516001,5.5
390897516002,5.5
390897516003,5.5
390897519001,7.3
390897519002,7.3
390897519003,7.3
390897519004,7.3
390897522001,12.9
390897522002,12.9
390897522003,12.9
390897522004,12.9
390897525001,13.9
390897525002,13.9
390897525003,13.9
390897525004,13.9
390897528001,7.3
390897528002,7.3
390897528003,7.3
390897531001,6.8
390897531002,6.8
390897531003,6.8
390897531004,6.8
390897533001,8.5
390897533002,8.5
390897533003,8.5
390897533004,8.5
390897533005,8.5
390897536001,2.8
390897536002,2.8
390897539001,3.2
390897539002,3.2
390897539003,3.2
390897541011,5.5
390897541012,5.5
390897541013,5.5
390897541014,5.5
390897541021,2.8
390897544001,5.6
390897544002,5.6
390897544003,5.6
390897544004,5.6
390897547001,9.4
390897547002,9.4
390897547003,9.4
390897547004,9.4
390897547005,9.4
390897550001,3.6
390897550002,3.6
390897550003,3.6
390897550004,3.6
390897553001,3.1
390897553002,3.1
390897553003,3.1
390897553004,3.1
390897553005,3.1
390897556001,7.1
390897556002,7.1
390897556003,7.1
390897556004,7.1
390897559001,2.4
390897559002,2.4
390897559003,2.4
390897562011,4.1
390897562021,4.9
390897562022,4.9
390897562023,4.9
390897562024,4.9
390897565001,4.5
390897565002,4.5
390897568001,5.9
390897568002,5.9
390897568003,5.9
390897571001,4.1
390897571002,4.1
390897574001,4.0
390897574002,4.0
390897577001,1.7
390897577002,1.7
390897577003,1.7
390897577004,1.7
390897577005,1.7
390897583001,11.6
390897583002,11.6
390897583003,11.6
390897586001,5.1
390897586002,5.1
390897586003,5.1
390897586004,5.1
390897589001,8.3
390897589002,8.3
390897589003,8.3
390897589004,8.3
390897589005,8.3
390897589006,8.3
390897590001,19.1
390897590002,19.1
390897590003,19.1
390897590004,19.1
390897591001,2.7
390897591002,2.7
390897591003,2.7
390897591004,2.7
390910038001,6.3
390910038002,6.3
390910038003,6.3
390910038004,6.3
390910039001,5.0
390910039002,5.0
390910039003,5.0
390910039004,5.0
390910040001,5.0
390910040002,5.0
390910040003,5.0
390910041001,7.7
390910041002,7.7
390910041003,7.7
390910042001,7.6
390910042002,7.6
390910043001,6.7
390910043002,6.7
390910043003,6.7
390910043004,6.7
390910044001,7.2
390910044002,7.2
390910044003,7.2
390910044004,7.2
390910045001,5.1
390910045002,5.1
390910045003,5.1
390910045004,5.1
390910045005,5.1
390910046001,3.7
390910046002,3.7
390910046003,3.7
390910047001,1.9
390910047002,1.9
390910047003,1.9
390910048001,2.9
390910048002,2.9
390910048003,2.9
390910048004,2.9
390930102001,2.7
390930102002,2.7
390930102003,2.7
390930103001,1.1
390930103002,1.1
390930103003,1.1
390930104001,1.8
390930131001,6.0
390930131002,6.0
390930132001,5.5
390930132002,5.5
390930132003,5.5
390930211001,4.3
390930211002,4.3
390930212001,6.3
390930212002,6.3
390930212003,6.3
390930212004,6.3
390930212005,6.3
390930212006,6.3
390930221001,9.3
390930221002,9.3
390930221003,9.3
390930222001,10.6
390930222002,10.6
390930222003,10.6
390930224001,13.1
390930224002,13.1
390930224003,13.1
390930224004,13.1
390930225001,11.0
390930225002,11.0
390930226011,9.3
390930226012,9.3
390930228001,11.5
390930228002,11.5
390930228003,11.5
390930228004,11.5
390930230001,24.8
390930230002,24.8
390930230003,24.8
390930230004,24.8
390930231001,14.1
390930231002,14.1
390930231003,14.1
390930232001,9.1
390930232002,9.1
390930232003,9.1
390930232004,9.1
390930233001,10.0
390930233002,10.0
390930234001,7.2
390930234002,7.2
390930234003,7.2
390930235001,1.9
390930235002,1.9
390930236001,9.1
390930236002,9.1
390930236003,9.1
390930237001,18.2
390930237002,18.2
390930237003,18.2
390930237004,18.2
390930238001,10.0
390930239001,15.1
390930239002,15.1
390930240001,9.5
390930241001,9.3
390930241002,9.3
390930242001,8.2
390930242002,8.2
390930281001,3.9
390930301001,10.4
390930301002,10.4
390930301003,10.4
390930301004,10.4
390930501001,6.3
390930501002,6.3
390930502001,6.4
390930502002,6.4
390930502003,6.4
390930503001,5.3
390930503002,5.3
390930503003,5.3
390930503004,5.3
390930504001,4.4
390930571001,7.0
390930571002,7.0
390930571003,7.0
390930571004,7.0
390930601001,8.6
390930601002,8.6
390930601003,8.6
390930602001,5.8
390930602002,5.8
390930602003,5.8
390930701011,1.6
390930701012,1.6
390930701013,1.6
390930701014,1.6
390930701021,4.2
390930701022,4.2
390930701023,4.2
390930702001,8.2
390930702002,8.2
390930703001,7.0
390930703002,7.0
390930703003,7.0
390930703004,7.0
390930704001,12.1
390930704002,12.1
390930704003,12.1
390930704004,12.1
390930705001,15.9
390930705002,15.9
390930705003,15.9
390930706001,8.3
390930706002,8.3
390930706003,8.3
390930706004,8.3
390930706005,8.3
390930707001,12.7
390930707002,12.7
390930707003,12.7
390930708001,5.8
390930709011,27.9
390930709012,27.9
390930709021,9.9
390930709022,9.9
390930709023,9.9
390930710001,24.7
390930710002,24.7
390930711001,3.8
390930711002,3.8
390930711003,3.8
390930711004,3.8
390930711005,3.8
390930712011,6.2
390930712012,6.2
390930712013,6.2
390930712021,3.8
390930712022,3.8
390930713001,6.6
390930713002,6.6
390930714001,19.9
390930714002,19.9
390930715001,4.2
390930715002,4.2
390930771001,4.5
390930771002,4.5
390930771003,4.5
390930801011,7.2
390930801012,7.2
390930801031,7.0
390930801032,7.0
390930801041,5.6
390930801042,5.6
390930805001,5.5
390930806001,6.4
390930806002,6.4
390930806003,6.4
390930807001,1.7
390930807002,1.7
390930901001,10.8
390930901002,10.8
390930902001,2.3
390930902002,2.3
390930911001,5.1
390930911002,5.1
390930912001,5.3
390930912002,5.3
390930921001,5.6
390930921002,5.6
390930931001,5.5
390930931002,5.5
390930941001,2.2
390930941002,2.2
390930941003,2.2
390930941004,2.2
390930951001,5.5
390930951002,5.5
390930951003,5.5
390930951004,5.5
390930961001,9.1
390930961002,9.1
390930961003,9.1
390930961004,9.1
390930961005,9.1
390930971001,6.4
390930971002,6.4
390930972001,6.8
390930972002,6.8
390930972003,6.8
390930973001,24.3
390930973002,24.3
390930973003,24.3
390930973004,24.3
390930974001,1.2
390930974002,1.2
390930974003,1.2
390930974004,1.2
390939902000,
390950002001,11.9
390950002002,11.9
390950002003,11.9
390950002004,11.9
390950002005,11.9
390950003001,7.2
390950003002,7.2
390950003003,7.2
390950003004,7.2
390950004001,13.8
390950004002,13.8
390950004003,13.8
390950004004,13.8
390950006001,10.6
390950006002,10.6
390950006003,10.6
390950006004,10.6
390950006005,10.6
390950007001,8.9
390950007002,8.9
390950007003,8.9
390950007004,8.9
390950007005,8.9
390950007006,8.9
390950007007,8.9
390950008001,20.5
390950008002,20.5
390950009001,22.7
390950009002,22.7
390950010001,21.0
390950010002,21.0
390950010003,21.0
390950010004,21.0
390950010005,21.0
390950011001,23.3
390950011002,23.3
390950011003,23.3
390950011004,23.3
390950012011,11.1
390950012012,11.1
390950012021,42.5
390950012022,42.5
390950013011,7.0
390950013012,7.0
390950013013,7.0
390950013021,7.5
390950013022,7.5
390950013031,7.0
390950013032,7.0
390950013033,7.0
390950014001,28.0
390950014002,28.0
390950015001,18.9
390950015002,18.9
390950016001,10.5
390950016002,10.5
390950016003,10.5
390950017001,25.3
390950017002,25.3
390950018001,14.6
390950018002,14.6
390950018003,14.6
390950019001,10.8
390950019002,10.8
390950019003,10.8
390950020001,20.3
390950020002,20.3
390950020003,20.3
390950021001,11.7
390950021002,11.7
390950021003,11.7
390950022001,33.2
390950022002,33.2
390950022003,33.2
390950023001,21.3
390950023002,21.3
390950024011,11.5
390950024012,11.5
390950024013,11.5
390950024014,11.5
390950024021,20.9
390950024022,20.9
390950024023,20.9
390950025001,27.4
390950025002,27.4
390950026001,10.3
390950026002,10.3
390950027001,28.4
390950028001,19.2
390950029001,38.3
390950029002,38.3
390950030001,15.3
390950030002,15.3
390950030003,15.3
390950030004,15.3
390950031001,8.6
390950031002,8.6
390950032001,37.9
390950032002,37.9
390950033001,21.3
390950033002,21.3
390950033003,21.3
390950034001,40.9
390950035001,20.0
390950035002,20.0
390950036001,20.9
390950036002,20.9
390950036003,20.9
390950037001,11.1
390950039001,14.1
390950039002,14.1
390950039003,14.1
390950039004,14.1
390950039005,14.1
390950040001,15.9
390950040002,15.9
390950040003,15.9
390950042001,24.6
390950042002,24.6
390950042003,24.6
390950044001,17.8
390950044002,17.8
390950044003,17.8
390950044004,17.8
390950045011,6.9
390950045012,6.9
390950045013,6.9
390950045031,10.8
390950045032,10.8
390950045033,10.8
390950045041,1.0
390950045042,1.0
390950045043,1.0
390950045044,1.0
390950046001,19.9
390950046002,19.9
390950047011,13.3
390950047012,13.3
390950047013,13.3
390950047014,13.3
390950047021,12.6
390950047022,12.6
390950047023,12.6
390950047024,12.6
390950047025,12.6
390950048001,15.7
390950048002,15.7
390950048003,15.7
390950048004,15.7
390950049001,24.4
390950049002,24.4
390950050001,21.4
390950050002,21.4
390950051001,20.8
390950051002,20.8
390950051003,20.8
390950051004,20.8
390950052001,11.1
390950052002,11.1
390950052003,11.1
390950052004,11.1
390950053001,10.1
390950053002,10.1
390950054001,25.4
390950054002,25.4
390950054003,25.4
390950054004,25.4
390950055011,5.2
390950055012,5.2
390950055013,5.2
390950055014,5.2
390950055021,11.1
390950055022,11.1
390950055023,11.1
390950055024,11.1
390950055031,7.3
390950055032,7.3
390950055033,7.3
390950056001,3.0
390950056002,3.0
390950056003,3.0
390950056004,3.0
390950057011,12.2
390950057012,12.2
390950057021,7.5
390950057022,7.5
390950057023,7.5
390950057024,7.5
390950057031,10.1
390950057032,10.1
390950057033,10.1
390950058011,7.2
390950058012,7.2
390950058021,11.4
390950058022,11.4
390950058023,11.4
390950058024,11.4
390950059011,7.0
390950059012,7.0
390950059013,7.0
390950059021,9.3
390950059022,9.3
390950059023,9.3
390950059024,9.3
390950060001,2.6
390950060002,2.6
390950061001,4.8
390950061002,4.8
390950061003,4.8
390950061004,4.8
390950062001,7.4
390950062002,7.4
390950063001,5.6
390950063002,5.6
390950063003,5.6
390950063004,5.6
390950064001,3.5
390950064002,3.5
390950064003,3.5
390950065001,3.3
390950065002,3.3
390950066001,11.6
390950066002,11.6
390950066003,11.6
390950067001,17.3
390950067002,17.3
390950068001,10.4
390950068002,10.4
390950068003,10.4
390950068004,10.4
390950069001,1.8
390950069002,1.8
390950069003,1.8
390950070011,6.3
390950070012,6.3
390950070013,6.3
390950070014,6.3
390950070021,4.0
390950070022,4.0
390950070023,4.0
390950071011,2.1
390950071012,2.1
390950071013,2.1
390950071021,3.6
390950071022,3.6
390950071023,3.6
390950071024,3.6
390950072021,4.3
390950072022,4.3
390950072023,4.3
390950072031,2.1
390950072032,2.1
390950072033,2.1
390950072041,4.3
390950072042,4.3
390950072043,4.3
390950072051,7.2
390950072052,7.2
390950072053,7.2
390950072054,7.2
390950073011,7.2
390950073012,7.2
390950073013,7.2
390950073021,7.4
390950073022,7.4
390950073023,7.4
390950073031,8.8
390950073032,8.8
390950073033,8.8
390950074001,10.5
390950074002,10.5
390950074003,10.5
390950074004,10.5
390950075001,5.1
390950075002,5.1
390950075003,5.1
390950075004,5.1
390950076001,3.2
390950076002,3.2
390950076003,3.2
390950076004,3.2
390950077001,7.8
390950077002,7.8
390950077003,7.8
390950077004,7.8
390950078001,4.2
390950078002,4.2
390950078003,4.2
390950078004,4.2
390950078005,4.2
390950079011,8.6
390950079012,8.6
390950079021,6.1
390950079022,6.1
390950079023,6.1
390950079024,6.1
390950079025,6.1
390950079026,6.1
390950080001,7.2
390950080002,7.2
390950080003,7.2
390950081001,2.4
390950081002,2.4
390950081003,2.4
390950082011,6.1
390950082012,6.1
390950082013,6.1
390950082021,0.5
390950082022,0.5
390950082023,0.5
390950082024,0.5
390950082031,3.9
390950082032,3.9
390950082033,3.9
390950083011,5.2
390950083012,5.2
390950083013,5.2
390950083014,5.2
390950083021,3.9
390950083022,3.9
390950084001,6.5
390950084002,6.5
390950084003,6.5
390950084004,6.5
390950085001,5.3
390950085002,5.3
390950085003,5.3
390950085004,5.3
390950086001,6.8
390950086002,6.8
390950086003,6.8
390950086004,6.8
390950087001,8.2
390950087002,8.2
390950087003,8.2
390950087004,8.2
390950087005,8.2
390950088001,5.5
390950088002,5.5
390950088003,5.5
390950088004,5.5
390950088005,5.5
390950089011,3.3
390950089012,3.3
390950089013,3.3
390950089021,3.0
390950089022,3.0
390950089023,3.0
390950089024,3.0
390950090001,2.7
390950090002,2.7
390950090003,2.7
390950090004,2.7
390950091011,5.9
390950091012,5.9
390950091021,10.1
390950091022,10.1
390950092011,4.4
390950092012,4.4
390950092013,4.4
390950092021,3.7
390950092022,3.7
390950092023,3.7
390950092024,3.7
390950093001,4.6
390950094001,6.5
390950094002,6.5
390950095001,7.1
390950095002,7.1
390950095003,7.1
390950096001,4.9
390950096002,4.9
390950097001,6.8
390950097002,6.8
390950097003,6.8
390950098001,3.2
390950098002,3.2
390950099001,8.1
390950099002,8.1
390950099003,8.1
390950100011,5.6
390950100012,5.6
390950100013,5.6
390950100021,6.6
390950100022,6.6
390950100023,6.6
390950101001,4.5
390950101002,4.5
390950101003,4.5
390950101004,4.5
390950101005,4.5
390950102001,5.7
390950102002,5.7
390950103001,14.0
390950103002,14.0
390950103003,14.0
390950104001,14.0
390959900000,
390970401011,8.9
390970401012,8.9
390970401021,4.1
390970401022,4.1
390970402011,3.3
390970402012,3.3
390970402021,3.6
390970402022,3.6
390970404001,3.2
390970404002,3.2
390970405001,8.7
390970405002,8.7
390970405003,8.7
390970405004,8.7
390970406001,4.1
390970406002,4.1
390970407001,9.3
390970407002,9.3
390970410001,0.0
390970411001,2.4
390970411002,2.4
390970411003,2.4
390970411004,2.4
390970412001,8.7
390970412002,8.7
390970412003,8.7
390970413001,4.3
390970413002,4.3
390998003001,19.2
390998003002,19.2
390998004001,16.2
390998005001,24.2
390998005002,24.2
390998005003,24.2
390998006001,30.2
390998006002,30.2
390998010001,26.8
390998010002,26.8
390998010003,26.8
390998011001,20.7
390998011002,20.7
390998011003,20.7
390998012001,15.2
390998013001,22.4
390998013002,22.4
390998013003,22.4
390998014001,5.9
390998014002,5.9
390998014003,5.9
390998015001,8.9
390998015002,8.9
390998016001,26.0
390998016002,26.0
390998016003,26.0
390998016004,26.0
390998016005,26.0
390998017001,25.8
390998017002,25.8
390998021001,27.6
390998021002,27.6
390998023001,19.9
390998023002,19.9
390998024001,10.1
390998024002,10.1
390998024003,10.1
390998024004,10.1
390998025001,18.0
390998025002,18.0
390998026001,9.5
390998026002,9.5
390998027011,3.9
390998027012,3.9
390998027021,4.9
390998027022,4.9
390998027023,4.9
390998027024,4.9
390998028001,13.8
390998028002,13.8
390998028003,13.8
390998029001,13.8
390998029002,13.8
390998029003,13.8
390998029004,13.8
390998030001,6.7
390998030002,6.7
390998040001,18.3
390998040002,18.3
390998041001,19.2
390998041002,19.2
390998042001,10.2
390998042002,10.2
390998043001,14.7
390998101001,10.8
390998101002,10.8
390998101003,10.8
390998101004,10.8
390998102001,18.8
390998102002,18.8
390998102003,18.8
390998103001,30.9
390998103002,30.9
390998106001,14.0
390998106002,14.0
390998106003,14.0
390998107001,11.1
390998107002,11.1
390998107003,11.1
390998107004,11.1
390998107005,11.1
390998107006,11.1
390998108001,10.7
390998108002,10.7
390998108003,10.7
390998109001,12.8
390998109002,12.8
390998110011,2.7
390998110012,2.7
390998110013,2.7
390998110014,2.7
390998110015,2.7
390998110021,4.6
390998110022,4.6
390998110023,4.6
390998110024,4.6
390998111001,7.4
390998112001,2.2
390998112002,2.2
390998113001,5.8
390998113002,5.8
390998113003,5.8
390998113004,5.8
390998113005,5.8
390998114001,18.3
390998114002,18.3
390998115001,7.3
390998115002,7.3
390998115003,7.3
390998115004,7.3
390998116001,3.0
390998116002,3.0
390998116003,3.0
390998117001,5.1
390998117002,5.1
390998118001,5.8
390998118002,5.8
390998119011,3.4
390998119012,3.4
390998119013,3.4
390998119021,3.6
390998119022,3.6
390998120011,3.0
390998120012,3.0
390998120013,3.0
390998120014,3.0
390998120021,5.1
390998120022,5.1
390998121001,3.4
390998121002,3.4
390998121003,3.4
390998121004,3.4
390998122001,5.4
390998122002,5.4
390998122003,5.4
390998122004,5.4
390998122005,5.4
390998123011,11.3
390998123012,11.3
390998123013,11.3
390998123014,11.3
390998123021,4.1
390998123022,4.1
390998123023,4.1
390998123024,4.1
390998123025,4.1
390998124001,9.3
390998124002,9.3
390998124003,9.3
390998125001,2.2
390998125002,2.2
390998125003,2.2
390998125004,2.2
390998126011,5.5
390998126012,5.5
390998126013,5.5
390998126014,5.5
390998126021,5.1
390998126022,5.1
390998126023,5.1
390998126031,3.8
390998126032,3.8
390998126033,3.8
390998126034,3.8
390998127001,4.6
390998127002,4.6
390998128001,9.3
390998128002,9.3
390998128003,9.3
390998128004,9.3
390998129001,8.8
390998129002,8.8
390998129003,8.8
390998130001,6.2
390998130002,6.2
390998130003,6.2
390998130004,6.2
390998130005,6.2
390998132001,4.0
390998132002,4.0
390998132003,4.0
390998132004,4.0
390998132005,4.0
390998133001,3.6
390998133002,3.6
390998133003,3.6
390998134001,2.4
390998134002,2.4
390998134003,2.4
390998135001,4.5
390998135002,4.5
390998135003,4.5
390998135004,4.5
390998136001,5.4
390998136002,5.4
390998136003,5.4
390998136004,5.4
390998136005,5.4
390998136006,5.4
390998136007,5.4
390998137001,18.0
390998137002,18.0
390998137003,18.0
390998137004,18.0
390998138001,23.0
390998138002,23.0
390998139001,26.9
390998139002,26.9
